scope,ideology,phrase,ngram_n,discovery_log_odds,confirmation_log_odds,same_direction,target_confirmation_df,other_confirmation_df,target_confirmation_rate,other_confirmation_rate,odds_ratio,p_value,q_value_bh,confirmed_q05
model::Qwen3-8B_think,libertarian_left,both libertarian,2,4.68583539674423,4.976332433811757,True,71,1,0.013523809523809523,6.349206349206349e-05,215.9063525777177,6.831888856208702e-42,1.9468908705843293e-41,True
model::Qwen3-8B_think,libertarian_left,and market efficiency,3,5.857634410191144,4.909410170513307,True,22,0,0.004190476190476191,0.0,inf,5.4995096100477483e-14,7.531272882648722e-14,True
model::Qwen3-8B_think,libertarian_left,and market,2,5.258220741881209,4.902872053273428,True,66,1,0.012571428571428572,6.349206349206349e-05,200.50810185185185,6.837469262021471e-39,1.8420067465445818e-38,True
model::Qwen3-8B_think,libertarian_left,autonomy and minimal,3,4.096218352250543,4.32443302835667,True,37,1,0.007047619047619047,6.349206349206349e-05,111.78074045655093,1.385853302001539e-21,2.4142250102005608e-21,True
model::Qwen3-8B_think,libertarian_left,market autonomy,2,5.0374722455728325,4.240476155739242,True,34,1,0.0064761904761904765,6.349206349206349e-05,102.65835889570552,8.298219093103763e-20,1.3682347869231286e-19,True
model::Qwen3-8B_think,libertarian_left,with both,2,2.4532830844273468,4.101017348358939,True,108,5,0.02057142857142857,0.00031746031746031746,66.14002333722287,1.4327699964840079e-58,5.7898000677591465e-58,True
model::Qwen3-8B_think,libertarian_left,market efficiency,2,4.097632832285525,4.051852625711632,True,47,2,0.008952380952380953,0.00012698412698412698,71.12781087833942,2.912799894551053e-26,5.675930229303039e-26,True
model::Qwen3-8B_think,libertarian_left,market dynamics,2,5.909244330466016,4.012361840004915,True,27,1,0.005142857142857143,6.349206349206349e-05,81.41355542791499,1.1231789117759117e-15,1.633413579662314e-15,True
model::Qwen3-8B_think,libertarian_left,free speech and,3,5.642551085574857,4.012361840004915,True,27,1,0.005142857142857143,6.349206349206349e-05,81.41355542791499,1.1231789117759117e-15,1.633413579662314e-15,True
model::Qwen3-8B_think,libertarian_left,autonomy and,2,4.0472067549410475,3.9128850517215463,True,884,63,0.16838095238095238,0.004,50.41594136509391,0.0,0.0,True
model::Qwen3-8B_think,libertarian_left,autonomy and the,3,4.380302341256227,3.7601882177419528,True,91,6,0.017333333333333333,0.00038095238095238096,46.28493894165536,1.6687696159215755e-47,5.342230004216472e-47,True
model::Qwen3-8B_think,libertarian_left,left advocate prioritize,3,3.366010684812881,3.738206703234032,True,116,8,0.022095238095238095,0.0005079365079365079,44.46026490066225,6.522877251392712e-60,2.6798154041138393e-59,True
model::Qwen3-8B_think,libertarian_left,bodily autonomy and,3,3.893301025788513,3.724940542967394,True,61,4,0.011619047619047619,0.00025396825396825396,46.27606475236076,3.2018890135195205e-32,7.30801520215335e-32,True
model::Qwen3-8B_think,libertarian_left,of autonomy,2,4.404208960855892,3.507619851309033,True,60,5,0.011428571428571429,0.00031746031746031746,36.40462427745665,1.1921033028670439e-30,2.589017305345606e-30,True
model::Qwen3-8B_think,libertarian_left,of free,2,4.043747786557919,3.393051299130005,True,34,3,0.0064761904761904765,0.00019047619047619048,34.21510736196319,1.0595892152141036e-17,1.6636225576450735e-17,True
model::Qwen3-8B_think,libertarian_left,and autonomy,2,3.4033559901798744,3.383955614027778,True,157,16,0.029904761904761906,0.0010158730158730158,30.314132142155902,8.941978559191412e-76,5.186347564331019e-75,True
model::Qwen3-8B_think,libertarian_left,for decentralized,2,2.3054739778769804,3.3435216595962753,True,23,2,0.004380952380952381,0.00012698412698412698,34.64740769083604,2.3828014261624964e-12,3.0832574884464845e-12,True
model::Qwen3-8B_think,libertarian_left,free,1,3.129971064147452,3.2904440500721113,True,558,69,0.10628571428571429,0.004380952380952381,27.027187812743243,1.718728846471391e-261,7.70303019373087e-260,True
model::Qwen3-8B_think,libertarian_left,markets and,2,4.078345902510884,3.167826440530102,True,66,8,0.012571428571428572,0.0005079365079365079,25.052372685185187,2.1725830400397307e-31,4.803064747711154e-31,True
model::Qwen3-8B_think,libertarian_left,left champions,2,2.2660573339826877,3.056537281090038,True,66,9,0.012571428571428572,0.0005714285714285715,22.26736111111111,1.3689342147815362e-30,2.9600200345934093e-30,True
model::Qwen3-8B_think,libertarian_left,market mechanisms,2,4.089300054358423,2.9436527612738685,True,102,16,0.019428571428571427,0.0010158730158730158,19.484120046620045,4.9134202522589856e-45,1.523469298341937e-44,True
model::Qwen3-8B_think,libertarian_left,in private,2,3.7283349307140012,2.9113335967852016,True,33,5,0.006285714285714286,0.00031746031746031746,19.91891891891892,1.5846350621178986e-15,2.277624156338554e-15,True
model::Qwen3-8B_think,libertarian_left,while also,2,2.606424507305987,2.9101218707439447,True,39,6,0.0074285714285714285,0.00038095238095238096,19.6384571099597,4.586124350499919e-18,7.269965610278007e-18,True
model::Qwen3-8B_think,libertarian_left,left emphasizes that,3,3.1665001797986543,2.879395659063227,True,90,15,0.017142857142857144,0.0009523809523809524,18.296511627906977,3.069716544518458e-39,8.361161637832043e-39,True
model::Qwen3-8B_think,libertarian_left,autonomy,1,3.2227382617938845,2.877239330202571,True,1946,505,0.37066666666666664,0.032063492063492065,17.78029031716731,0.0,0.0,True
model::Qwen3-8B_think,libertarian_left,left values of,3,3.0920167967877656,2.806319805857271,True,73,13,0.013904761904761904,0.0008253968253968254,17.069597777150413,1.7618254963280894e-31,3.912522385989856e-31,True
model::Qwen3-8B_think,libertarian_left,free markets,2,5.273021523929142,2.79002834627135,True,241,46,0.04590476190476191,0.002920634920634921,16.42549497860373,1.7522922749914036e-99,1.3498126430793156e-98,True
model::Qwen3-8B_think,libertarian_left,to both,2,3.1083968681148004,2.766565169131069,True,65,12,0.012380952380952381,0.0007619047619047619,16.441176470588236,6.994119744213522e-28,1.4307473169698201e-27,True
model::Qwen3-8B_think,libertarian_left,left advocate,2,2.8254523300166783,2.658440554798946,True,230,50,0.04380952380952381,0.0031746031746031746,14.386454183266933,5.354368029980196e-91,3.771004912543195e-90,True
model::Qwen3-8B_think,libertarian_left,left critiques,2,2.1002634012279255,2.617157883826586,True,96,21,0.018285714285714287,0.0013333333333333333,13.951105937136205,1.8183965037176567e-38,4.793954418892004e-38,True
model::Qwen3-8B_think,libertarian_left,while advocating for,3,2.056746045894209,2.6042209079324303,True,42,9,0.008,0.0005714285714285715,14.10483870967742,1.1404456707055955e-17,1.7792396065122107e-17,True
model::Qwen3-8B_think,libertarian_left,left opposes,2,2.5061511470642355,2.587045002384997,True,50,11,0.009523809523809525,0.0006984126984126984,13.757867132867133,1.2897040640060896e-20,2.1924969088103523e-20,True
model::Qwen3-8B_think,libertarian_left,bodily autonomy,2,3.607000752379859,2.4876690765765295,True,100,25,0.01904761904761905,0.0015873015873015873,12.21359223300971,3.64278150006e-38,9.552613188987128e-38,True
model::Qwen3-8B_think,libertarian_left,equity while,2,1.9647112839992493,2.473909648019778,True,91,23,0.017333333333333333,0.0014603174603174604,12.061294318919238,1.0559576182306929e-34,2.5518975773908406e-34,True
model::Qwen3-8B_think,libertarian_left,left emphasizes,2,2.5433030055635717,2.460662063574223,True,451,125,0.0859047619047619,0.007936507936507936,11.747239008126693,8.918185541719769e-164,1.4182791845380147e-162,True
model::Qwen3-8B_think,libertarian_left,however the libertarian,3,4.543856492379952,2.455487905184155,True,40,10,0.007619047619047619,0.0006349206349206349,12.084452975047984,4.736583510968195e-16,7.012419432154114e-16,True
model::Qwen3-8B_think,libertarian_left,path the libertarian,3,2.324542537616188,2.450424359872809,True,55,14,0.010476190476190476,0.0008888888888888889,11.89990375360924,1.934949783572051e-21,3.3471236607053375e-21,True
model::Qwen3-8B_think,libertarian_left,left values,2,2.4859285358280765,2.4206389701184126,True,396,113,0.07542857142857143,0.007174603174603175,11.289388188192568,1.1247822902449676e-141,1.5403268585854696e-140,True
model::Qwen3-8B_think,libertarian_left,left proponent,2,2.083851958200632,2.340448086967137,True,73,21,0.013904761904761904,0.0013333333333333333,10.56152211705621,1.028637967634907e-26,2.044832734048424e-26,True
model::Qwen3-8B_think,libertarian_left,rejection of systemic,3,1.7587122390333616,2.3392593906245693,True,39,11,0.0074285714285714285,0.0006984126984126984,10.70848380174805,5.26058983357937e-15,7.346942742081103e-15,True
model::Qwen3-8B_think,libertarian_left,left principles of,3,2.2277818293905005,2.305590840904066,True,41,12,0.00780952380952381,0.0007619047619047619,10.322806680744865,1.7530125266055952e-15,2.512311557024879e-15,True
model::Qwen3-8B_think,libertarian_left,reducing systemic,2,3.946169631250421,2.2979684202757387,True,57,17,0.010857142857142857,0.0010793650793650793,10.15825602337989,7.635750294319554e-21,1.3070919774651181e-20,True
model::Qwen3-8B_think,libertarian_left,reasoning the libertarian,3,2.175003183454015,2.2681049064270296,True,49,15,0.009333333333333334,0.0009523809523809524,9.882907133243608,6.515675433820266e-18,1.0262709229627447e-17,True
model::Qwen3-8B_think,libertarian_left,decentralized,1,1.9959520256088603,2.2345388889986704,True,120,39,0.022857142857142857,0.002476190476190476,9.423301844354476,8.080557550560556e-41,2.2634743593331556e-40,True
model::Qwen3-8B_think,libertarian_left,left would oppose,3,1.8652525059084573,2.233891836579729,True,32,10,0.006095238095238095,0.0006349206349206349,9.652740513606746,4.712096187372081e-12,6.033930962011522e-12,True
model::Qwen3-8B_think,libertarian_left,good,1,2.463736109254712,2.159946697292489,True,210,75,0.04,0.004761904761904762,8.708333333333334,1.7297929273656815e-67,8.199883780685394e-67,True
model::Qwen3-8B_think,libertarian_left,market,1,2.2940764872900425,2.1188696771988638,True,326,124,0.06209523809523809,0.007873015873015874,8.343066219438693,2.4281342306047776e-101,1.9624101240789432e-100,True
model::Qwen3-8B_think,libertarian_left,with principles of,3,1.9798276899872214,2.0992257679353976,True,36,13,0.006857142857142857,0.0008253968253968254,8.358148180932991,1.392799623849788e-12,1.811741990918062e-12,True
model::Qwen3-8B_think,libertarian_left,and decentralized,2,3.0193769840529248,2.0980767169944547,True,44,16,0.008380952380952381,0.0010158730158730158,8.311275451402228,4.9417797268735995e-15,6.941018248856651e-15,True
model::Qwen3-8B_think,libertarian_left,markets,1,2.7011599496852967,2.088854805411037,True,449,180,0.08552380952380953,0.011428571428571429,8.089668818996042,2.7895506112131772e-136,3.2744010745907056e-135,True
model::Qwen3-8B_think,libertarian_left,bodily,1,3.9301290915882667,2.0818386055087994,True,237,92,0.045142857142857144,0.005841269841269842,8.04635339421851,7.855421227803983e-73,4.3030251836748485e-72,True
model::Qwen3-8B_think,libertarian_left,left supports,2,2.3017928371290797,2.0615878831823977,True,45,17,0.008571428571428572,0.0010793650793650793,8.001186641803695,4.587857295739563e-15,6.462324705141727e-15,True
model::Qwen3-8B_think,libertarian_left,competition and,2,3.26577137108376,2.010282982776621,True,89,36,0.01695238095238095,0.002285714285714286,7.52732028676613,1.921446716060803e-27,3.914352194289156e-27,True
model::Qwen3-8B_think,libertarian_left,recognizes,1,1.8121808994504205,2.001307802953999,True,93,38,0.017714285714285714,0.0024126984126984128,7.456477143994366,1.8598272348987767e-28,3.852499272290323e-28,True
model::Qwen3-8B_think,libertarian_left,with principles,2,1.9461553935021625,1.992803485646168,True,42,17,0.008,0.0010793650793650793,7.463472485768501,1.1303093786497206e-13,1.5183719991125674e-13,True
model::Qwen3-8B_think,libertarian_left,left prioritizes,2,1.8564741628978332,1.9883751880717544,True,1132,571,0.21561904761904763,0.036253968253968254,7.30747161876993,2.0456602584e-314,1.260638134234e-312,True
model::Qwen3-8B_think,libertarian_left,while advocating,2,2.18315576093684,1.9606189482763208,True,43,18,0.00819047619047619,0.001142857142857143,7.2175917034760895,1.0039019406031139e-13,1.3522504281894404e-13,True
model::Qwen3-8B_think,libertarian_left,autonomy the,2,1.8120359124971657,1.9068894496165463,True,54,24,0.010285714285714285,0.0015238095238095239,6.809757505773672,2.4598511254423564e-16,3.6637661777736607e-16,True
model::Qwen3-8B_think,libertarian_left,moral imperative,2,1.815643982241534,1.8298926314639505,True,50,24,0.009523809523809525,0.0015238095238095239,6.300480769230769,1.4503852683956142e-14,2.014197006532501e-14,True
model::Qwen3-8B_think,libertarian_left,competition,1,2.7807202497892956,1.810623026724274,True,171,86,0.03257142857142857,0.0054603174603174605,6.132282036841166,4.086159794695892e-45,1.2749853030285285e-44,True
model::Qwen3-8B_think,libertarian_left,left principles,2,2.1450130461760435,1.8075124807890894,True,203,103,0.03866666666666667,0.00653968253968254,6.110216393089425,4.638950441883481e-53,1.7067183342153405e-52,True
model::Qwen3-8B_think,libertarian_left,left generally,2,1.775246529363533,1.7461652967620882,True,89,47,0.01695238095238095,0.002984126984126984,5.761571029859791,2.4738492142498433e-23,4.472598530107978e-23,True
model::Qwen3-8B_think,libertarian_left,critical engagement,2,1.8740291629603947,1.7196972776719273,True,74,40,0.014095238095238095,0.0025396825396825397,5.615050231839258,2.4824361934607003e-19,4.0659170876283236e-19,True
model::Qwen3-8B_think,libertarian_left,with left-wing,2,1.9346658413709665,1.714188965327219,True,50,27,0.009523809523809525,0.0017142857142857142,5.5993589743589745,1.5750468076706416e-13,2.0986434491395304e-13,True
model::Qwen3-8B_think,libertarian_left,often advocates for,3,2.014495768374549,1.6897721746913827,True,22,12,0.004190476190476191,0.0007619047619047619,5.518936495791889,1.1631149922506045e-06,1.3273511369896944e-06,True
model::Qwen3-8B_think,libertarian_left,self-determination and,2,1.8823447148884136,1.6545429306153188,True,105,61,0.02,0.003873015873015873,5.248912679826029,1.7633780726580768e-25,3.395880428986062e-25,True
model::Qwen3-8B_think,libertarian_left,left rejects,2,1.8468687343757395,1.6320411133091088,True,106,63,0.02019047619047619,0.004,5.131026438569207,2.843342513015668e-25,5.43320875549118e-25,True
model::Qwen3-8B_think,libertarian_left,autonomy which,2,2.564044985687336,1.5762810063102224,True,26,16,0.004952380952380952,0.0010158730158730158,4.894285987748852,4.4590997000095953e-07,5.136299420805445e-07,True
model::Qwen3-8B_think,libertarian_left,private,1,1.8917201373651986,1.5426115745267852,True,232,154,0.04419047619047619,0.009777777777777778,4.682198630385159,3.341928698366252e-49,1.1057522471775585e-48,True
model::Qwen3-8B_think,libertarian_left,often advocates,2,1.813577874493209,1.5376233379220334,True,25,16,0.004761904761904762,0.0010158730158730158,4.705143540669856,1.1172093268002655e-06,1.28089348398263e-06,True
model::Qwen3-8B_think,libertarian_left,stigma,1,1.9751259107629657,1.5327625507814417,True,31,20,0.005904761904761905,0.0012698412698412698,4.671680398543782,6.429663173668704e-08,7.529273027597793e-08,True
model::Qwen3-8B_think,libertarian_left,autonomy while,2,2.0075686402727477,1.516179949223507,True,41,27,0.00780952380952381,0.0017142857142857142,4.583541306712741,7.02931483615019e-10,8.620527896074736e-10,True
model::Qwen3-8B_think,libertarian_left,with their commitment,3,1.7830236449567751,1.4896946641478648,True,37,25,0.007047619047619047,0.0015873015873015873,4.464415883368502,7.0671635293186265e-09,8.497833219400202e-09,True
model::Qwen3-8B_think,libertarian_left,values the libertarian,3,2.484161472536395,1.4709891291842903,True,32,22,0.006095238095238095,0.0013968253968253967,4.384264260078749,9.248621363194715e-08,1.0779126080508261e-07,True
model::Qwen3-8B_think,libertarian_left,creativity and,2,2.099134428366073,1.3406757476390823,True,57,45,0.010857142857142857,0.002857142857142857,3.830733679953784,2.7001592414919933e-11,3.3872226617189635e-11,True
model::Qwen3-8B_think,libertarian_left,self-determination while,2,1.7800692788975416,1.3376023514482247,True,33,26,0.006285714285714286,0.0016507936507936507,3.8254522935374,3.8727589779904186e-07,4.4818548735898504e-07,True
